date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2
27-03-2018,Meerut,28.98,27.29,0,2.15,23.21
28-03-2018,Meerut,28.98,28.98,0,2.04,23.84
29-03-2018,Meerut,28.98,27.67,0,2.98,24.01
30-03-2018,Meerut,28.98,27.78,0,2.26,25.45
31-03-2018,Meerut,28.98,28.07,0,1.71,22.99
01-04-2018,Meerut,28.98,27.71,0,1.93,23.01
02-04-2018,Meerut,28.98,29.02,0,1.32,22.03
03-04-2018,Meerut,28.98,29.38,0,1.43,20.51
04-04-2018,Meerut,28.98,31.71,0,1.48,22.23
05-04-2018,Meerut,28.98,31.66,0,1.23,20.68
06-04-2018,Meerut,28.98,31.55,0.63,1.38,16.11
07-04-2018,Meerut,28.98,29.67,0.94,1.38,21.11
08-04-2018,Meerut,28.98,29.77,1.69,2.49,22
09-04-2018,Meerut,28.98,29.57,6.03,1.39,13.19
10-04-2018,Meerut,28.98,28.88,2.3,1.29,20.8
11-04-2018,Meerut,28.98,28.98,2.85,1.28,17.72
12-04-2018,Meerut,28.98,27.51,0.27,1.36,23.06
13-04-2018,Meerut,28.98,27.24,0,2.21,26.32
14-04-2018,Meerut,28.98,29.34,0,2.7,24.83
15-04-2018,Meerut,28.98,30.78,0,2.2,22.98
16-04-2018,Meerut,28.98,32.05,0,1.54,17.62
17-04-2018,Meerut,28.98,32.21,0.13,2.15,23.19
18-04-2018,Meerut,28.98,32.28,0,4.39,25.71
19-04-2018,Meerut,28.98,32.72,0,2.84,24.04
20-04-2018,Meerut,28.98,32.62,0.39,4.15,20.59
21-04-2018,Meerut,28.98,28.51,0,3.06,24.04
22-04-2018,Meerut,28.98,28.09,0,3.72,27.53
23-04-2018,Meerut,28.98,29.05,0,3.21,26.95
24-04-2018,Meerut,28.98,31.23,0,2.76,26.73
25-04-2018,Meerut,28.98,32.9,0,2.16,26.63
26-04-2018,Meerut,28.98,35.03,0,1.05,25.04
27-04-2018,Meerut,28.98,33.37,0,2.07,22.83
28-04-2018,Meerut,28.98,34.52,0.06,1.56,22.79
29-04-2018,Meerut,28.98,34.56,0.35,2.04,22.38
30-04-2018,Meerut,28.98,34.79,0.22,1.69,24.51
01-05-2018,Meerut,28.98,34.42,0.01,2.27,24.4
02-05-2018,Meerut,28.98,33.72,2.89,2.02,20.5
03-05-2018,Meerut,28.98,32.58,0.24,2.52,20.21
04-05-2018,Meerut,28.98,32.77,0.34,2.5,23.23
05-05-2018,Meerut,28.98,34,0.07,1.28,24.19
06-05-2018,Meerut,28.98,34.29,0,1.83,21.83
07-05-2018,Meerut,28.98,33.99,0,2.45,24.81
08-05-2018,Meerut,28.98,30.93,2.71,2.72,22.06
09-05-2018,Meerut,28.98,31.1,0.3,2.18,19.71
10-05-2018,Meerut,28.98,32.41,0.01,2.01,25.03
11-05-2018,Meerut,28.98,34.71,0,2.12,25.27
12-05-2018,Meerut,28.98,36.68,0,1.25,23.01
13-05-2018,Meerut,28.98,35.83,0.7,1.37,22.05
14-05-2018,Meerut,28.98,33.09,0.2,1.69,20.95
15-05-2018,Meerut,28.98,34.26,0,1.43,18.77
16-05-2018,Meerut,28.98,34.79,0.39,3.04,23.01
17-05-2018,Meerut,28.98,35.62,0,2.98,21.13
18-05-2018,Meerut,28.98,35.44,0.01,2.45,22.73
19-05-2018,Meerut,28.98,35.66,0.03,1.7,20.25
20-05-2018,Meerut,28.98,35.7,0,3.21,23.42
21-05-2018,Meerut,28.98,36.07,0,3.42,26.1
22-05-2018,Meerut,28.98,37.1,0,2.9,25.54
23-05-2018,Meerut,28.98,37.57,0,1.55,24.43
24-05-2018,Meerut,28.98,37.04,0.01,2.76,22.27
25-05-2018,Meerut,28.98,36.48,0,2.24,26.71
26-05-2018,Meerut,28.98,36.98,0,2.35,27.63
27-05-2018,Meerut,28.98,37.69,0,1.91,25.72
28-05-2018,Meerut,28.98,37.01,0.01,1.54,24.12
29-05-2018,Meerut,28.98,37.91,0,1.78,25.05
30-05-2018,Meerut,28.98,35.66,0.01,3.03,20.47
31-05-2018,Meerut,28.98,37.32,0.01,1.95,23.37
01-06-2018,Meerut,28.98,37.67,1.57,2.49,24.41
02-06-2018,Meerut,28.98,33.29,9.69,2.34,20.96
03-06-2018,Meerut,28.98,34.5,0.02,1.82,24
04-06-2018,Meerut,28.98,35.8,0,2.82,23.72
05-06-2018,Meerut,28.98,37.21,0.38,3.01,21.67
06-06-2018,Meerut,28.98,34.81,15.29,1.88,14.97
07-06-2018,Meerut,28.98,35.57,0.15,1.44,22.57
08-06-2018,Meerut,28.98,36.73,0.25,2.43,20.51
09-06-2018,Meerut,28.98,34.49,11.97,2.18,17.76
10-06-2018,Meerut,28.98,33.86,2.07,1.6,21.46
11-06-2018,Meerut,28.98,35.63,0,3.52,23.24
12-06-2018,Meerut,28.98,37.23,0,3.46,22.42
13-06-2018,Meerut,28.98,37.29,0,4.96,21.36
14-06-2018,Meerut,28.98,36.26,1.35,4.76,20.02
15-06-2018,Meerut,28.98,35.57,0.01,3.5,21.25
16-06-2018,Meerut,28.98,35.75,0.43,3.42,20.46
17-06-2018,Meerut,28.98,34.59,0.24,2.62,21.04
18-06-2018,Meerut,28.98,34.56,0,3.13,20.75
19-06-2018,Meerut,28.98,34.78,0.02,2.83,25.28
20-06-2018,Meerut,28.98,36.56,0,1.65,23.42
21-06-2018,Meerut,28.98,37.59,0.01,1.98,22.92
22-06-2018,Meerut,28.98,38.33,0.25,1.46,25.31
23-06-2018,Meerut,28.98,38.93,0.01,2.57,21.08
24-06-2018,Meerut,28.98,37.68,0,3.02,21.93
25-06-2018,Meerut,28.98,38.06,0.07,2.74,23.12
26-06-2018,Meerut,28.98,34.14,1.51,3.63,7.77
27-06-2018,Meerut,28.98,33.91,4.74,1.46,18.54
28-06-2018,Meerut,28.98,31.74,7.79,3.77,20.25
29-06-2018,Meerut,28.98,33.38,1.9,3.67,18.54
30-06-2018,Meerut,28.98,33.24,1.78,1.49,21.78
01-07-2018,Meerut,28.98,34.36,2.26,3,19.63
02-07-2018,Meerut,28.98,33.32,23.38,3.29,17.32
03-07-2018,Meerut,28.98,32.66,3.13,1.78,19.58
04-07-2018,Meerut,28.98,32.29,2.71,2.63,21.58
05-07-2018,Meerut,28.98,33.46,3.1,2.36,20.12
06-07-2018,Meerut,28.98,33.93,0,2.46,23
07-07-2018,Meerut,28.98,34.46,0,2.28,22.17
08-07-2018,Meerut,28.98,35.45,0.04,1.82,23.43
09-07-2018,Meerut,28.98,35.89,0.31,1.72,20.39
10-07-2018,Meerut,28.98,34.8,3.58,1.8,20.58
11-07-2018,Meerut,28.98,33.53,7.96,2.1,13.16
12-07-2018,Meerut,28.98,32.77,5.96,1.8,16.59
13-07-2018,Meerut,28.98,30.74,7.49,1.41,12.55
14-07-2018,Meerut,28.98,29.05,21.23,1.38,12.33
15-07-2018,Meerut,28.98,30.21,2.37,1.76,17.05
16-07-2018,Meerut,28.98,30.73,13.07,1.69,14.3
17-07-2018,Meerut,28.98,32.62,2.73,1.37,19.64
18-07-2018,Meerut,28.98,33.93,0.24,0.97,21.92
19-07-2018,Meerut,28.98,32.68,1.94,1.11,21.47
20-07-2018,Meerut,28.98,31,9.55,0.98,10.15
21-07-2018,Meerut,28.98,30.11,16.77,1.22,13.1
22-07-2018,Meerut,28.98,28.86,13.37,1.93,12.86
23-07-2018,Meerut,28.98,30.65,5.41,1.41,18.06
24-07-2018,Meerut,28.98,31.11,21.24,1.21,18.75
25-07-2018,Meerut,28.98,30.15,18.21,1.41,7.06
26-07-2018,Meerut,28.98,27.94,47.68,0.98,4.8
27-07-2018,Meerut,28.98,28.24,46.12,0.96,5.29
28-07-2018,Meerut,28.98,28.24,59.09,2,12.91
29-07-2018,Meerut,28.98,29.06,4.93,2.11,18.53
30-07-2018,Meerut,28.98,28.91,3.76,2.2,15.07
31-07-2018,Meerut,28.98,29.11,1.71,1.93,13.14
01-08-2018,Meerut,28.98,28.91,2.23,2.09,21.84
02-08-2018,Meerut,28.98,28.75,3.92,2.74,19.27
03-08-2018,Meerut,28.98,28.66,11.74,2.52,16.81
04-08-2018,Meerut,28.98,27.59,8.38,1.94,15.66
05-08-2018,Meerut,28.98,27.16,8.93,1.51,7.67
06-08-2018,Meerut,28.98,27.3,3.46,0.94,9.01
07-08-2018,Meerut,28.98,27.69,4.6,1.2,14.13
08-08-2018,Meerut,28.98,28.47,5.11,1.77,18.53
09-08-2018,Meerut,28.98,29.55,0.44,1.16,22.45
10-08-2018,Meerut,28.98,30.15,1.56,1.03,19.8
11-08-2018,Meerut,28.98,29.28,12.52,1.75,18.04
12-08-2018,Meerut,28.98,29.28,8.34,1.94,11.54
13-08-2018,Meerut,28.98,28.19,12.6,1.45,17.34
14-08-2018,Meerut,28.98,29.21,3.97,1.01,17.48
15-08-2018,Meerut,28.98,29.92,4.91,0.69,13.88
16-08-2018,Meerut,28.98,29.71,0.75,0.55,18.78
17-08-2018,Meerut,28.98,29,0.19,1.49,21.57
18-08-2018,Meerut,28.98,29.48,0.28,0.93,18.76
19-08-2018,Meerut,28.98,29.35,3.95,1.13,10.64
20-08-2018,Meerut,28.98,29.37,6.31,0.66,14.83
21-08-2018,Meerut,28.98,28.76,1.47,1.49,20.56
22-08-2018,Meerut,28.98,29.07,1.67,1.26,14.92
23-08-2018,Meerut,28.98,28.34,6.31,1.37,13.6
24-08-2018,Meerut,28.98,28.4,36.15,1.72,11.05
25-08-2018,Meerut,28.98,28.75,8.7,2.22,14.57
26-08-2018,Meerut,28.98,28.46,4.53,1.35,19.01
27-08-2018,Meerut,28.98,28.85,12.88,0.58,11.49
28-08-2018,Meerut,28.98,28.13,24.3,0.78,13.7
29-08-2018,Meerut,28.98,28.17,8.92,1.69,12.41
30-08-2018,Meerut,28.98,28.6,4.78,1.2,16.23
31-08-2018,Meerut,28.98,28.14,4.08,1.55,15.74
01-09-2018,Meerut,28.98,26.49,11.62,1.24,9.78
02-09-2018,Meerut,28.98,26.89,4.14,1.13,9.45
03-09-2018,Meerut,28.98,27.2,33.92,0.56,7.45
04-09-2018,Meerut,28.98,27.44,6.77,1.1,10.95
05-09-2018,Meerut,28.98,27.55,2.92,1.25,10.01
06-09-2018,Meerut,28.98,28.52,4.18,0.94,17.91
07-09-2018,Meerut,28.98,27.7,7.16,1.35,14.25
08-09-2018,Meerut,28.98,27.69,8.06,1.66,12.34
09-09-2018,Meerut,28.98,26.95,0.31,2.37,17.95
10-09-2018,Meerut,28.98,27.54,0.1,1.09,16.34
11-09-2018,Meerut,28.98,27.66,3.73,1.5,17.23
12-09-2018,Meerut,28.98,27.36,7.38,2.46,19.9
13-09-2018,Meerut,28.98,26.64,4.6,2.03,21.32
14-09-2018,Meerut,28.98,26.45,0.07,1.85,21.3
15-09-2018,Meerut,28.98,26.7,0,1.55,21.18
16-09-2018,Meerut,28.98,26.03,0,2.04,21.7
17-09-2018,Meerut,28.98,26.55,0,1.75,20.02
18-09-2018,Meerut,28.98,25.67,0,1.9,21.41
19-09-2018,Meerut,28.98,25.61,0,1.76,21.49
20-09-2018,Meerut,28.98,26.19,0.04,0.97,21.07
21-09-2018,Meerut,28.98,26.76,1.88,1.86,16.86
22-09-2018,Meerut,28.98,24.84,17.53,3,6.5
23-09-2018,Meerut,28.98,25.46,13.32,4.56,9.22
24-09-2018,Meerut,28.98,25.25,39.35,3.13,5.67
25-09-2018,Meerut,28.98,25.19,4.98,2.57,11.31
26-09-2018,Meerut,28.98,24.84,0,2.12,20.91
27-09-2018,Meerut,28.98,25.03,0,1.46,20.32
28-09-2018,Meerut,28.98,25.9,0,1.17,20.96
29-09-2018,Meerut,28.98,25.37,0,1.42,21.4
30-09-2018,Meerut,28.98,24.26,0,2.02,20.48
01-10-2018,Meerut,28.98,24.7,0,1.59,20.48
02-10-2018,Meerut,28.98,24.71,0,1.42,20.69
03-10-2018,Meerut,28.98,25.86,0,0.83,20.11
04-10-2018,Meerut,28.98,25.16,0.01,1.06,18.71
05-10-2018,Meerut,28.98,24.33,0,1.16,19.5
06-10-2018,Meerut,28.98,23.54,0.06,1.51,19.24
07-10-2018,Meerut,28.98,23.61,0.02,1.36,18.98
08-10-2018,Meerut,28.98,24.18,0,1.05,19.23
09-10-2018,Meerut,28.98,24.67,0,1.58,18.86
10-10-2018,Meerut,28.98,24.39,0.04,2.15,17.9
11-10-2018,Meerut,28.98,24.49,2.6,1.75,14.37
12-10-2018,Meerut,28.98,23.68,0.02,0.9,16.93
13-10-2018,Meerut,28.98,21.48,0,1.52,17.85
14-10-2018,Meerut,28.98,21.06,0,1.89,18.49
15-10-2018,Meerut,28.98,21.95,0,1.34,18.22
16-10-2018,Meerut,28.98,23.04,0,0.96,14.85
17-10-2018,Meerut,28.98,24.29,0,1.14,18.33
18-10-2018,Meerut,28.98,23.79,0,1.51,16.24
19-10-2018,Meerut,28.98,22.98,0,1.1,17.33
20-10-2018,Meerut,28.98,22.4,0,1.38,16.66
21-10-2018,Meerut,28.98,22.04,0.18,1.44,14.88
22-10-2018,Meerut,28.98,21.14,0,1.73,17.26
23-10-2018,Meerut,28.98,20.93,0,1.62,17.6
24-10-2018,Meerut,28.98,21.69,0,0.93,16.76
25-10-2018,Meerut,28.98,21.36,0,1.14,16.36
26-10-2018,Meerut,28.98,21.43,0,1.25,13.89
27-10-2018,Meerut,28.98,21.91,0,1.25,14.68
28-10-2018,Meerut,28.98,21.88,0,1.51,15.69
29-10-2018,Meerut,28.98,22.42,0,1.15,16.15
30-10-2018,Meerut,28.98,22.09,0,0.9,14.93
31-10-2018,Meerut,28.98,22.45,0,1.15,13.36
01-11-2018,Meerut,28.98,22.72,0,0.71,12.33
02-11-2018,Meerut,28.98,21.86,0,1.14,12.94
03-11-2018,Meerut,28.98,21.06,0.27,2.68,12.48
04-11-2018,Meerut,28.98,21.26,0.52,1.62,14.08
05-11-2018,Meerut,28.98,17.98,0,1.8,12.67
06-11-2018,Meerut,28.98,17.38,0,2.58,14.7
07-11-2018,Meerut,28.98,17.37,0,1.62,15.7
08-11-2018,Meerut,28.98,19.5,0,0.92,13.33
09-11-2018,Meerut,28.98,19.71,0,0.84,12.24
10-11-2018,Meerut,28.98,19.46,0,0.83,11.28
11-11-2018,Meerut,28.98,19.25,0,1.01,12.19
12-11-2018,Meerut,28.98,20.8,0,1.09,14.04
13-11-2018,Meerut,28.98,21.11,0.01,0.93,10.75
14-11-2018,Meerut,28.98,21.63,1.22,0.74,10.46
15-11-2018,Meerut,28.98,19.64,0.35,1.54,12.44
16-11-2018,Meerut,28.98,17.58,0,3.08,14.02
17-11-2018,Meerut,28.98,17.8,0,2.37,13.08
18-11-2018,Meerut,28.98,20.04,0,0.66,12.94
19-11-2018,Meerut,28.98,19.22,0,1.52,9.87
20-11-2018,Meerut,28.98,19.66,0,1.53,12.93
21-11-2018,Meerut,28.98,18.42,0,2.24,12.67
22-11-2018,Meerut,28.98,18.45,0,1.17,11.79
23-11-2018,Meerut,28.98,17.58,0,2.78,12.53
24-11-2018,Meerut,28.98,17.24,0,2.95,14.73
25-11-2018,Meerut,28.98,18,0,1.69,13.71
26-11-2018,Meerut,28.98,18.49,0,1.49,12.78
27-11-2018,Meerut,28.98,19.89,0,0.68,11.49
28-11-2018,Meerut,28.98,19.54,0,0.73,9.64
29-11-2018,Meerut,28.98,17.31,0,1.87,10.23
30-11-2018,Meerut,28.98,17.01,0,2.14,11.45
01-12-2018,Meerut,28.98,16.95,0,1.93,13.14
02-12-2018,Meerut,28.98,17.82,0,0.9,12.4
03-12-2018,Meerut,28.98,16.24,0,1.64,12.17
04-12-2018,Meerut,28.98,16.13,0,1.45,10.93
05-12-2018,Meerut,28.98,15.82,0,1.6,11.19
06-12-2018,Meerut,28.98,15.85,0,1.41,11.54
07-12-2018,Meerut,28.98,14.52,0,2,11.5
08-12-2018,Meerut,28.98,14.57,0,1.56,11.77
09-12-2018,Meerut,28.98,15.42,0,1.39,10.77
10-12-2018,Meerut,28.98,16.3,0,0.96,10.05
11-12-2018,Meerut,28.98,17.11,0,0.77,8.8
12-12-2018,Meerut,28.98,14.36,0.57,1.67,6.94
13-12-2018,Meerut,28.98,13.34,0.05,1.42,8.75
14-12-2018,Meerut,28.98,13.08,0,1.93,12.13
15-12-2018,Meerut,28.98,13.21,0,2.2,13.11
16-12-2018,Meerut,28.98,12.56,0,1.55,12.92
17-12-2018,Meerut,28.98,12.64,0,1.65,10.52
18-12-2018,Meerut,28.98,12.31,0,2.19,13.72
19-12-2018,Meerut,28.98,11.75,0,1.83,12.94
20-12-2018,Meerut,28.98,11.87,0,1.66,13.26
21-12-2018,Meerut,28.98,10.59,0,1.92,12.38
22-12-2018,Meerut,28.98,11.77,0,1,11.3
23-12-2018,Meerut,28.98,12.58,0,0.98,10.05
24-12-2018,Meerut,28.98,11.22,0,1.87,11.31
25-12-2018,Meerut,28.98,10.2,0,2.56,11.28
26-12-2018,Meerut,28.98,10.17,0,2.05,11.66
27-12-2018,Meerut,28.98,11.1,0,1.59,12.32
28-12-2018,Meerut,28.98,8.44,0,2.41,13.03
29-12-2018,Meerut,28.98,9.44,0,2.08,13.44
30-12-2018,Meerut,28.98,11.25,0,1.42,11.75
31-12-2018,Meerut,28.98,10.93,0,2.18,12.39
01-01-2019,Meerut,28.98,11.31,0,1.47,12.28
02-01-2019,Meerut,28.98,13.77,0,0.97,11.7
03-01-2019,Meerut,28.98,11.82,0,2.25,10.66
04-01-2019,Meerut,28.98,11.24,0,1.5,8.07
05-01-2019,Meerut,28.98,12.97,0,1.41,10.88
06-01-2019,Meerut,28.98,12.53,0.82,1.53,6.55
07-01-2019,Meerut,28.98,12.52,0,1.88,10.4
08-01-2019,Meerut,28.98,12.14,0,2.33,11.82
09-01-2019,Meerut,28.98,12.39,0,2.79,13.39
10-01-2019,Meerut,28.98,12.36,0,1.86,12.79
11-01-2019,Meerut,28.98,14.24,0,0.65,11.21
12-01-2019,Meerut,28.98,14.91,0,0.98,10.18
13-01-2019,Meerut,28.98,13.52,0.01,2.03,8.75
14-01-2019,Meerut,28.98,11.72,0,3.71,14.95
15-01-2019,Meerut,28.98,10.56,0,2.6,11.24
16-01-2019,Meerut,28.98,13.4,0,0.89,11.47
17-01-2019,Meerut,28.98,12.1,0,1.63,12.76
18-01-2019,Meerut,28.98,12.47,0,1.68,12.96
19-01-2019,Meerut,28.98,14.33,0,1.69,12.78
20-01-2019,Meerut,28.98,17.84,0,0.92,12.81
21-01-2019,Meerut,28.98,15.9,12.43,3.32,6.18
22-01-2019,Meerut,28.98,13.55,25.78,2.74,7
23-01-2019,Meerut,28.98,13.98,0.12,1.44,10.21
24-01-2019,Meerut,28.98,13.82,0.02,1.92,9.24
25-01-2019,Meerut,28.98,10.67,1.46,2.3,11.63
26-01-2019,Meerut,28.98,9.82,0.05,1.91,15.3
27-01-2019,Meerut,28.98,9.71,0.02,2.36,11.13
28-01-2019,Meerut,28.98,9.61,0,2.7,15.42
29-01-2019,Meerut,28.98,10.22,0,2.46,16.69
30-01-2019,Meerut,28.98,10.81,0,1.52,12.72
31-01-2019,Meerut,28.98,13.46,0.07,2.1,9.92
01-02-2019,Meerut,28.98,13.72,0.03,1.47,11.07
02-02-2019,Meerut,28.98,12.46,0,1.84,8.21
03-02-2019,Meerut,28.98,12.8,0,1.61,8.82
04-02-2019,Meerut,28.98,13.87,0,1.44,12.07
05-02-2019,Meerut,28.98,17.21,0.04,0.99,9.8
06-02-2019,Meerut,28.98,17.07,3.22,2.29,11.05
07-02-2019,Meerut,28.98,16.44,10.35,4.01,5.15
08-02-2019,Meerut,28.98,13.4,0.85,2.21,16.75
09-02-2019,Meerut,28.98,12,0,2.57,17.11
10-02-2019,Meerut,28.98,12.57,0,1.68,13.44
11-02-2019,Meerut,28.98,13.92,0,1.32,13.6
12-02-2019,Meerut,28.98,15.18,0,0.96,13.59
13-02-2019,Meerut,28.98,16.75,0,0.75,12.02
14-02-2019,Meerut,28.98,16.43,1.93,2.53,7.42
15-02-2019,Meerut,28.98,14.82,7.59,1.23,10.09
16-02-2019,Meerut,28.98,15.08,0.07,1.18,8.76
17-02-2019,Meerut,28.98,14.64,0,2.32,15.24
18-02-2019,Meerut,28.98,16.59,0.7,1.45,11.83
19-02-2019,Meerut,28.98,17.85,0.49,1.18,13.55
20-02-2019,Meerut,28.98,17.89,1.77,1.98,5.68
21-02-2019,Meerut,28.98,20.17,0.67,2.08,14.18
22-02-2019,Meerut,28.98,18.55,0.02,2.9,15.35
23-02-2019,Meerut,28.98,14.45,0,2.91,19.46
24-02-2019,Meerut,28.98,15.75,0,1.97,18.01
25-02-2019,Meerut,28.98,16.3,0,1.23,16.47
26-02-2019,Meerut,28.98,16.05,2.24,1.86,9.69
27-02-2019,Meerut,28.98,12.95,2.28,2.2,13.49
28-02-2019,Meerut,28.98,13.49,0,2.1,19.99
01-03-2019,Meerut,28.98,14.97,0,1.85,19.43
02-03-2019,Meerut,28.98,16.25,5.43,1.57,6.11
03-03-2019,Meerut,28.98,17.15,0.2,1.78,12.96
04-03-2019,Meerut,28.98,17.53,0.56,1.78,14.92
05-03-2019,Meerut,28.98,16.82,0.02,2.25,19.45
06-03-2019,Meerut,28.98,16.52,0,2.27,21.77
07-03-2019,Meerut,28.98,17.64,0,1.89,20.18
08-03-2019,Meerut,28.98,18.81,0,1.95,18.35
09-03-2019,Meerut,28.98,19.1,0,2.46,19.3
10-03-2019,Meerut,28.98,19.09,0,1.65,21.87
11-03-2019,Meerut,28.98,20.76,0.34,2.53,18.13
12-03-2019,Meerut,28.98,20.17,0.01,2.32,15.92
13-03-2019,Meerut,28.98,18.11,0,1.57,9.19
14-03-2019,Meerut,28.98,19.31,0.95,2.18,13.02
15-03-2019,Meerut,28.98,18.9,0,2.14,21.69
16-03-2019,Meerut,28.98,19.59,0,1.86,20.58
17-03-2019,Meerut,28.98,20.39,0,1.58,21.24
18-03-2019,Meerut,28.98,20.83,0,1.53,21.79
19-03-2019,Meerut,28.98,22.16,0,2.21,22.62
20-03-2019,Meerut,28.98,23.82,0.35,2.21,20.35
21-03-2019,Meerut,28.98,23.57,0.03,1.3,20.93
22-03-2019,Meerut,28.98,22.37,0,3.21,23.66
23-03-2019,Meerut,28.98,22.16,0,3.79,23.01
24-03-2019,Meerut,28.98,24.23,0,3.34,22.77
25-03-2019,Meerut,28.98,23.19,0.14,2.1,19.39
26-03-2019,Meerut,28.98,23.18,0,2.88,24.44
27-03-2019,Meerut,28.98,23.6,0,2.36,20.11
28-03-2019,Meerut,28.98,26.11,0,2.02,21.88
29-03-2019,Meerut,28.98,27.93,0,1.74,22.63
30-03-2019,Meerut,28.98,29.01,0.07,1.17,22.43
31-03-2019,Meerut,28.98,26.83,0,3.03,23.46
01-04-2019,Meerut,28.98,25.23,0,2.92,25.89
02-04-2019,Meerut,28.98,26.63,0,1.68,25.1
03-04-2019,Meerut,28.98,27.81,0,2.01,25
04-04-2019,Meerut,28.98,29.21,0,1.55,24.16
05-04-2019,Meerut,28.98,30.71,0,1.34,23.44
06-04-2019,Meerut,28.98,31.64,0,1.7,23.33
07-04-2019,Meerut,28.98,30.7,0.01,1.5,19.96
08-04-2019,Meerut,28.98,29.43,1.36,1.42,22.65
09-04-2019,Meerut,28.98,29.4,0.4,1.45,23.88
10-04-2019,Meerut,28.98,31.21,0,1.59,23.36
11-04-2019,Meerut,28.98,31.42,0,2.35,23.14
12-04-2019,Meerut,28.98,31.59,0.01,2.58,20.75
13-04-2019,Meerut,28.98,31.6,0.08,3.02,24.39
14-04-2019,Meerut,28.98,32.15,0,3.39,24.88
15-04-2019,Meerut,28.98,33.28,0,3.65,23.64
16-04-2019,Meerut,28.98,28.1,0.2,2.77,10.25
17-04-2019,Meerut,28.98,23.91,6.96,2.78,16.29
18-04-2019,Meerut,28.98,24.69,3.22,1.35,22.65
19-04-2019,Meerut,28.98,26.46,0,1.94,24.57
20-04-2019,Meerut,28.98,27.72,0,1.8,24.51
21-04-2019,Meerut,28.98,30.03,0,2.41,25.55
22-04-2019,Meerut,28.98,31.75,0,2.11,25.9
23-04-2019,Meerut,28.98,33.07,0,2.01,25.53
24-04-2019,Meerut,28.98,33.22,0,1.63,24.27
25-04-2019,Meerut,28.98,34.47,0,1.62,22.58
26-04-2019,Meerut,28.98,33.99,0.36,3.02,24.76
27-04-2019,Meerut,28.98,34.01,0,4.86,26.52
28-04-2019,Meerut,28.98,33.67,0,4.26,26.72
29-04-2019,Meerut,28.98,34.03,0,2.71,26.3
30-04-2019,Meerut,28.98,34.43,0,2.4,26.09
01-05-2019,Meerut,28.98,34.22,0,1.87,25.68
02-05-2019,Meerut,28.98,33.75,0.11,2.47,22.97
03-05-2019,Meerut,28.98,33.26,0.79,1.93,23.54
04-05-2019,Meerut,28.98,31.88,0.61,2.99,26.18
05-05-2019,Meerut,28.98,32.24,0,3.37,28.62
06-05-2019,Meerut,28.98,33.23,0,2.88,28.39
07-05-2019,Meerut,28.98,34.02,0,2.65,25.5
08-05-2019,Meerut,28.98,34.92,0,2.97,25.7
09-05-2019,Meerut,28.98,35.32,0,3.77,24.97
10-05-2019,Meerut,28.98,35.72,0,3.69,25.98
11-05-2019,Meerut,28.98,34.44,0,2.92,24.66
12-05-2019,Meerut,28.98,33.76,0,2.97,20.77
13-05-2019,Meerut,28.98,34.04,0.13,1.53,21.51
14-05-2019,Meerut,28.98,32.33,1.08,2.92,23.93
15-05-2019,Meerut,28.98,33.76,0,1.19,18
16-05-2019,Meerut,28.98,33.48,2.53,2.16,20.27
17-05-2019,Meerut,28.98,32.53,2.98,2.82,23.02
18-05-2019,Meerut,28.98,29.38,2.61,2.19,25.43
19-05-2019,Meerut,28.98,31.61,0,3.28,27.12
20-05-2019,Meerut,28.98,33.53,0,3.16,26.26
21-05-2019,Meerut,28.98,33.78,0,3.47,23.53
22-05-2019,Meerut,28.98,34.45,0,2.56,18.26
23-05-2019,Meerut,28.98,34.36,1.4,2.11,22.57
24-05-2019,Meerut,28.98,33.61,0.15,2.7,22.53
25-05-2019,Meerut,28.98,32.86,0,4.64,27.99
26-05-2019,Meerut,28.98,33.6,0,3.33,28.36
27-05-2019,Meerut,28.98,34.92,0,3.59,27.65
28-05-2019,Meerut,28.98,35.33,0,3.5,28.09
29-05-2019,Meerut,28.98,36.97,0,3.39,28.58
30-05-2019,Meerut,28.98,38.19,0,2.65,27.42
31-05-2019,Meerut,28.98,38.55,0,2.89,26.37
01-06-2019,Meerut,28.98,39.17,0,1.63,26
02-06-2019,Meerut,28.98,39.17,0,2.38,25.99
03-06-2019,Meerut,28.98,37.88,0.03,2.24,24.51
04-06-2019,Meerut,28.98,37.76,0.05,2.25,24.54
05-06-2019,Meerut,28.98,38.95,0,1.57,24.24
06-06-2019,Meerut,28.98,38.42,0.9,1.91,23.63
07-06-2019,Meerut,28.98,36.67,0.21,2.02,25.65
08-06-2019,Meerut,28.98,37.99,0,1.87,27.07
09-06-2019,Meerut,28.98,38.67,0,2.76,27.1
10-06-2019,Meerut,28.98,39.41,0,2.04,25.63
11-06-2019,Meerut,28.98,39.95,0,2.22,22.74
12-06-2019,Meerut,28.98,39.86,1.06,1.93,24.18
13-06-2019,Meerut,28.98,37.81,0.06,2.24,24.47
14-06-2019,Meerut,28.98,37.74,0,3.19,27.25
15-06-2019,Meerut,28.98,38.14,0,4.47,24.58
16-06-2019,Meerut,28.98,37.3,0.04,5.08,14.87
17-06-2019,Meerut,28.98,34.64,0.52,4.08,10.87
18-06-2019,Meerut,28.98,33.39,3.44,2.62,18.16
19-06-2019,Meerut,28.98,34.28,0,1.66,23.25
20-06-2019,Meerut,28.98,34.23,0,1.89,25.62
21-06-2019,Meerut,28.98,36.11,0,1.31,21.49
