date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,sm_rootzone_m3m3
2020-08-30,Meerut,28.98,27.65,0.24,4.11,12.42,0.35054526
2020-08-31,Meerut,28.98,28.0,0.15,2.58,18.61,0.3429114
2020-09-01,Meerut,28.98,28.92,0.0,1.28,20.69,0.33072343
2020-09-02,Meerut,28.98,28.42,0.0,0.96,17.77,0.32087326
2020-09-03,Meerut,28.98,28.79,0.01,1.98,17.4,0.33658156
2020-09-04,Meerut,28.98,29.07,0.15,1.54,16.8,0.35897574
2020-09-05,Meerut,28.98,29.11,1.99,1.07,19.28,0.3851738
2020-09-06,Meerut,28.98,28.84,0.72,0.98,19.63,0.37162146
2020-09-07,Meerut,28.98,29.2,2.1,1.21,17.29,0.3724645
2020-09-08,Meerut,28.98,28.89,1.45,1.66,19.84,0.35715547
2020-09-09,Meerut,28.98,28.97,0.0,1.74,20.74,0.33520636
2020-09-10,Meerut,28.98,29.57,0.0,1.94,21.53,0.31696257
2020-09-11,Meerut,28.98,30.21,0.0,1.19,21.2,0.30396715
2020-09-12,Meerut,28.98,29.48,0.0,1.26,20.22,0.2916832
2020-09-13,Meerut,28.98,29.79,0.43,1.19,18.25,0.28193092
2020-09-14,Meerut,28.98,29.62,0.87,1.25,16.2,0.2767118
2020-09-15,Meerut,28.98,29.52,0.0,1.38,17.98,0.2666855
2020-09-16,Meerut,28.98,30.46,0.0,1.54,19.35,0.25671068
2020-09-17,Meerut,28.98,30.49,0.0,2.5,20.84,0.24375789
2020-09-18,Meerut,28.98,30.67,0.0,2.44,20.41,0.23100407
2020-09-19,Meerut,28.98,30.56,0.0,1.36,18.78,0.22144318
2020-09-20,Meerut,28.98,29.84,0.0,1.52,19.25,0.21221352
2020-09-21,Meerut,28.98,30.22,0.03,1.59,18.38,0.20744641
2020-09-22,Meerut,28.98,30.79,1.02,1.13,18.73,0.3073648
2020-09-23,Meerut,28.98,30.49,1.3,1.51,17.65,0.31070328
2020-09-24,Meerut,28.98,30.33,0.13,1.74,17.89,0.28681245
2020-09-25,Meerut,28.98,29.73,0.0,2.2,20.36,0.26302972
2020-09-26,Meerut,28.98,28.79,0.0,1.39,15.65,0.24500974
2020-09-27,Meerut,28.98,28.59,0.0,1.28,19.83,0.22923915
2020-09-28,Meerut,28.98,28.51,0.0,1.99,20.54,0.21542613
2020-09-29,Meerut,28.98,27.64,0.0,2.46,20.1,0.20300102
2020-09-30,Meerut,28.98,27.25,0.0,2.55,20.67,0.19196828
2020-10-01,Meerut,28.98,27.81,0.0,2.06,20.45,0.18286197
2020-10-02,Meerut,28.98,28.23,0.0,1.67,20.81,0.17595863
2020-10-03,Meerut,28.98,27.9,0.0,1.68,20.44,0.17018573
2020-10-04,Meerut,28.98,26.98,0.0,1.56,20.56,0.16527939
2020-10-05,Meerut,28.98,27.2,0.0,1.92,20.99,0.16108894
2020-10-06,Meerut,28.98,27.13,0.0,1.98,20.71,0.15765572
2020-10-07,Meerut,28.98,27.3,0.0,1.56,20.42,0.15509288
2020-10-08,Meerut,28.98,27.22,0.0,1.6,19.7,0.1530037
2020-10-09,Meerut,28.98,27.11,0.0,1.16,18.88,0.15132141
2020-10-10,Meerut,28.98,27.24,0.0,1.77,18.48,0.14991951
2020-10-11,Meerut,28.98,27.31,0.0,1.54,17.83,0.14864667
2020-10-12,Meerut,28.98,27.79,0.0,0.97,17.74,0.14756458
2020-10-13,Meerut,28.98,28.41,0.0,1.07,14.46,0.14658229
2020-10-14,Meerut,28.98,27.84,0.0,1.05,14.24,0.1456089
2020-10-15,Meerut,28.98,27.47,0.0,1.53,15.25,0.14466667
2020-10-16,Meerut,28.98,26.18,0.0,1.66,16.19,0.14363797
2020-10-17,Meerut,28.98,25.95,0.0,1.66,15.71,0.14283626
2020-10-18,Meerut,28.98,25.12,0.0,2.27,15.11,0.14213753
2020-10-19,Meerut,28.98,24.47,0.0,2.35,16.76,0.14151382
2020-10-20,Meerut,28.98,24.28,0.0,2.22,18.52,0.14098167
2020-10-21,Meerut,28.98,25.3,0.0,1.6,17.02,0.14059131
2020-10-22,Meerut,28.98,25.79,0.0,1.57,13.96,0.1402499
2020-10-23,Meerut,28.98,25.39,0.0,1.83,15.52,0.13994344
2020-10-24,Meerut,28.98,24.21,0.0,1.72,15.41,0.1396796
2020-10-25,Meerut,28.98,24.45,0.0,1.46,14.7,0.13948376
2020-10-26,Meerut,28.98,23.61,0.0,1.95,14.54,0.13930511
2020-10-27,Meerut,28.98,22.69,0.0,2.16,14.15,0.13911374
2020-10-28,Meerut,28.98,22.35,0.0,1.29,13.95,0.13896751
2020-10-29,Meerut,28.98,22.11,0.0,1.14,13.07,0.13885944
2020-10-30,Meerut,28.98,22.22,0.0,1.74,14.67,0.13877423
2020-10-31,Meerut,28.98,22.01,0.0,2.67,14.32,0.13868141
2020-11-01,Meerut,28.98,21.19,0.0,2.26,14.82,0.13858032
2020-11-02,Meerut,28.98,20.54,0.0,2.07,15.56,0.13849895
2020-11-03,Meerut,28.98,20.98,0.0,1.47,15.73,0.13842583
2020-11-04,Meerut,28.98,20.97,0.0,1.94,13.19,0.13837878
2020-11-05,Meerut,28.98,21.12,0.0,1.76,11.68,0.13834381
2020-11-06,Meerut,28.98,20.87,0.0,1.89,11.99,0.13831775
2020-11-07,Meerut,28.98,20.86,0.0,1.94,12.21,0.1383063
2020-11-08,Meerut,28.98,20.81,0.0,1.4,10.01,0.13828786
2020-11-09,Meerut,28.98,19.8,0.0,1.47,12.13,0.1382726
2020-11-10,Meerut,28.98,22.56,0.0,1.21,12.17,0.13826053
2020-11-11,Meerut,28.98,21.77,0.0,1.24,12.7,0.13823128
2020-11-12,Meerut,28.98,20.93,0.0,1.22,12.93,0.13820457
2020-11-13,Meerut,28.98,20.72,0.0,1.5,12.75,0.13819377
2020-11-14,Meerut,28.98,21.21,0.0,1.12,10.75,0.1381747
2020-11-15,Meerut,28.98,22.11,2.78,1.79,10.8,0.16414388
2020-11-16,Meerut,28.98,19.87,1.02,1.79,9.65,0.26023674
2020-11-17,Meerut,28.98,18.87,0.0,2.02,11.78,0.2440478
2020-11-18,Meerut,28.98,17.76,0.0,1.46,11.9,0.22868602
2020-11-19,Meerut,28.98,17.09,0.0,1.8,10.65,0.2163779
2020-11-20,Meerut,28.98,17.08,0.0,2.99,12.91,0.20608266
2020-11-21,Meerut,28.98,16.22,0.0,3.6,14.67,0.19693248
2020-11-22,Meerut,28.98,15.72,0.0,2.3,13.55,0.18939145
2020-11-23,Meerut,28.98,17.03,0.0,1.35,11.39,0.1832002
2020-11-24,Meerut,28.98,17.31,0.0,1.14,9.78,0.17856598
2020-11-25,Meerut,28.98,17.98,0.0,1.08,6.63,0.17661731
2020-11-26,Meerut,28.98,16.8,0.54,2.75,10.03,0.19236946
2020-11-27,Meerut,28.98,17.48,0.0,2.79,14.76,0.18897565
2020-11-28,Meerut,28.98,16.23,0.0,2.46,14.64,0.1831309
2020-11-29,Meerut,28.98,15.62,0.0,1.6,14.23,0.17814128
2020-11-30,Meerut,28.98,16.58,0.0,1.68,13.5,0.17385547
2020-12-01,Meerut,28.98,16.82,0.0,1.66,12.82,0.17017238
2020-12-02,Meerut,28.98,17.65,0.0,2.58,13.15,0.16684277
2020-12-03,Meerut,28.98,17.57,0.0,1.46,11.73,0.16394234
2020-12-04,Meerut,28.98,19.38,0.0,0.91,12.32,0.16143608
2020-12-05,Meerut,28.98,19.53,0.0,1.48,12.5,0.1591301
2020-12-06,Meerut,28.98,18.84,0.0,1.5,12.4,0.1570549
2020-12-07,Meerut,28.98,18.59,0.0,2.37,10.14,0.15521748
2020-12-08,Meerut,28.98,18.59,0.0,1.43,11.29,0.15361531
2020-12-09,Meerut,28.98,19.52,0.0,2.04,12.42,0.15216891
2020-12-10,Meerut,28.98,20.01,0.0,1.91,12.08,0.15089099
2020-12-11,Meerut,28.98,20.91,0.0,1.14,7.35,0.15011787
2020-12-12,Meerut,28.98,19.12,5.08,1.2,6.73,0.20030022
2020-12-13,Meerut,28.98,14.57,0.09,2.74,10.34,0.2027734
2020-12-14,Meerut,28.98,12.5,0.0,2.24,11.67,0.19646645
2020-12-15,Meerut,28.98,11.49,0.0,2.06,10.72,0.19122823
2020-12-16,Meerut,28.98,12.03,0.0,3.13,11.24,0.18649292
2020-12-17,Meerut,28.98,9.93,0.0,3.12,12.6,0.18228085
2020-12-18,Meerut,28.98,10.8,0.0,3.13,13.84,0.17841275
2020-12-19,Meerut,28.98,11.86,0.0,2.92,13.89,0.17460887
2020-12-20,Meerut,28.98,12.8,0.0,2.55,12.58,0.17112732
2020-12-21,Meerut,28.98,13.08,0.0,2.18,11.5,0.16826248
2020-12-22,Meerut,28.98,14.69,0.0,1.73,11.73,0.16569328
2020-12-23,Meerut,28.98,14.06,0.0,1.73,10.94,0.16329002
2020-12-24,Meerut,28.98,13.5,0.0,1.98,11.12,0.1610794
2020-12-25,Meerut,28.98,12.73,0.0,2.28,11.94,0.15899722
2020-12-26,Meerut,28.98,13.36,0.0,2.06,11.28,0.15726471
2020-12-27,Meerut,28.98,15.49,0.05,1.4,10.51,0.15885799
2020-12-28,Meerut,28.98,11.52,0.02,2.36,12.35,0.16510582
2020-12-29,Meerut,28.98,10.96,0.0,2.77,12.59,0.16260655
2020-12-30,Meerut,28.98,10.29,0.0,2.47,9.9,0.1607577
2020-12-31,Meerut,28.98,10.6,0.0,1.83,8.94,0.15920703
2021-01-01,Meerut,28.98,12.76,0.0,0.98,7.12,0.15800159
2021-01-02,Meerut,28.98,12.91,5.02,1.34,4.19,0.19117801
2021-01-03,Meerut,28.98,15.65,15.6,2.59,2.9,0.24409103
2021-01-04,Meerut,28.98,17.88,0.22,1.82,8.03,0.31996346
2021-01-05,Meerut,28.98,17.69,6.13,2.47,6.36,0.33859825
2021-01-06,Meerut,28.98,16.54,7.16,1.09,5.15,0.34630904
2021-01-07,Meerut,28.98,14.88,0.1,1.49,5.93,0.30474916
2021-01-08,Meerut,28.98,15.63,0.21,1.0,4.76,0.28372192
2021-01-09,Meerut,28.98,16.07,0.71,2.0,7.15,0.26834044
2021-01-10,Meerut,28.98,13.08,0.0,2.85,11.1,0.2561493
2021-01-11,Meerut,28.98,11.25,0.0,2.94,11.03,0.24658076
2021-01-12,Meerut,28.98,11.06,0.0,2.66,11.88,0.23847134
2021-01-13,Meerut,28.98,10.16,0.0,2.36,10.84,0.23116429
2021-01-14,Meerut,28.98,11.48,0.0,1.28,10.14,0.22487514
2021-01-15,Meerut,28.98,12.28,0.0,1.19,10.95,0.21893692
2021-01-16,Meerut,28.98,11.04,0.0,1.79,9.14,0.21408272
2021-01-17,Meerut,28.98,11.08,0.0,1.55,6.23,0.21020763
2021-01-18,Meerut,28.98,13.65,0.0,1.37,5.78,0.2077605
2021-01-19,Meerut,28.98,15.29,0.0,2.2,9.47,0.2037042
2021-01-20,Meerut,28.98,13.42,0.0,3.41,12.74,0.19865544
2021-01-21,Meerut,28.98,12.55,0.0,2.97,15.27,0.19368362
2021-01-22,Meerut,28.98,13.06,0.0,1.3,9.59,0.18950272
2021-01-23,Meerut,28.98,14.1,0.0,2.02,10.93,0.18604024
2021-01-24,Meerut,28.98,12.29,0.0,1.64,6.49,0.18502235
2021-01-25,Meerut,28.98,11.07,0.0,1.38,8.08,0.18179576
2021-01-26,Meerut,28.98,11.95,0.0,1.64,12.09,0.17849477
2021-01-27,Meerut,28.98,11.91,0.0,1.92,14.18,0.17523257
2021-01-28,Meerut,28.98,11.35,0.0,1.46,10.48,0.17229335
2021-01-29,Meerut,28.98,11.51,0.0,2.61,13.9,0.16957028
2021-01-30,Meerut,28.98,12.13,0.0,2.59,15.89,0.16693115
2021-01-31,Meerut,28.98,13.88,0.0,1.54,16.46,0.16446559
2021-02-01,Meerut,28.98,15.1,0.0,1.87,15.92,0.16221683
2021-02-02,Meerut,28.98,16.07,0.0,1.39,15.96,0.16008568
2021-02-03,Meerut,28.98,16.26,0.18,1.95,14.43,0.15820248
2021-02-04,Meerut,28.98,15.69,4.95,1.91,9.73,0.2157135
2021-02-05,Meerut,28.98,14.4,0.23,1.38,14.65,0.26820183
2021-02-06,Meerut,28.98,14.14,0.0,2.49,17.28,0.24896622
2021-02-07,Meerut,28.98,14.27,0.0,2.51,17.37,0.23383777
2021-02-08,Meerut,28.98,14.94,0.0,1.79,16.13,0.22167842
2021-02-09,Meerut,28.98,17.62,0.0,1.77,15.44,0.21106274
2021-02-10,Meerut,28.98,18.75,0.0,1.25,16.76,0.20129395
2021-02-11,Meerut,28.98,17.42,0.0,1.3,15.79,0.19266255
2021-02-12,Meerut,28.98,17.34,0.0,1.48,12.46,0.18628693
2021-02-13,Meerut,28.98,18.3,0.0,1.33,11.87,0.18078677
2021-02-14,Meerut,28.98,19.1,0.0,1.18,15.51,0.17530696
2021-02-15,Meerut,28.98,19.39,0.0,0.98,15.72,0.17013232
2021-02-16,Meerut,28.98,18.98,0.0,1.43,15.53,0.16534042
2021-02-17,Meerut,28.98,18.51,0.0,1.42,16.02,0.1612231
2021-02-18,Meerut,28.98,19.06,0.0,1.07,16.1,0.15910785
2021-02-19,Meerut,28.98,18.08,0.0,1.7,16.31,0.1570689
2021-02-20,Meerut,28.98,17.57,0.0,1.81,15.81,0.15448444
2021-02-21,Meerut,28.98,17.9,0.0,2.18,17.52,0.15246646
2021-02-22,Meerut,28.98,19.63,0.0,2.09,17.7,0.1508255
2021-02-23,Meerut,28.98,21.65,0.0,1.65,19.07,0.14928627
2021-02-24,Meerut,28.98,22.71,0.0,1.68,19.19,0.14776738
2021-02-25,Meerut,28.98,22.75,0.0,2.14,19.26,0.1462733
2021-02-26,Meerut,28.98,24.46,0.0,2.59,19.88,0.14497948
2021-02-27,Meerut,28.98,23.65,1.5,1.77,18.85,0.14392789
2021-02-28,Meerut,28.98,22.41,0.0,1.81,19.39,0.14277267
2021-03-01,Meerut,28.98,20.79,0.0,3.12,20.59,0.14190228
2021-03-02,Meerut,28.98,20.47,0.0,3.64,21.66,0.14121246
2021-03-03,Meerut,28.98,22.13,0.0,2.75,21.38,0.14059193
2021-03-04,Meerut,28.98,23.91,0.0,1.69,21.19,0.14004262
2021-03-05,Meerut,28.98,23.53,0.0,3.36,20.47,0.13958359
2021-03-06,Meerut,28.98,24.35,0.0,3.02,21.72,0.13918622
2021-03-07,Meerut,28.98,25.14,0.0,1.83,20.53,0.13886325
2021-03-08,Meerut,28.98,24.92,0.33,2.34,17.44,0.13946025
2021-03-09,Meerut,28.98,26.02,0.0,1.03,18.43,0.14755249
2021-03-10,Meerut,28.98,25.78,0.14,1.45,19.25,0.1684316
2021-03-11,Meerut,28.98,26.19,0.0,0.94,19.82,0.171676
2021-03-12,Meerut,28.98,23.13,0.68,2.58,10.31,0.17739613
2021-03-13,Meerut,28.98,24.22,0.01,1.48,19.6,0.17551422
2021-03-14,Meerut,28.98,24.98,0.0,2.42,21.32,0.1665427
2021-03-15,Meerut,28.98,24.63,0.0,2.15,18.49,0.15976079
2021-03-16,Meerut,28.98,25.37,0.0,2.68,17.32,0.1548074
2021-03-17,Meerut,28.98,26.72,0.0,2.33,18.6,0.1512165
2021-03-18,Meerut,28.98,27.25,0.0,1.79,16.85,0.14844449
2021-03-19,Meerut,28.98,27.75,0.0,2.01,17.92,0.14623706
2021-03-20,Meerut,28.98,26.59,0.0,2.57,22.12,0.14437039
2021-03-21,Meerut,28.98,27.24,0.0,1.37,22.02,0.1429774
2021-03-22,Meerut,28.98,26.99,0.05,2.21,16.94,0.14339256
2021-03-23,Meerut,28.98,27.03,0.05,1.44,14.59,0.14424069
2021-03-24,Meerut,28.98,25.74,0.08,2.11,20.7,0.14326668
2021-03-25,Meerut,28.98,24.62,0.0,3.84,20.69,0.14229266
2021-03-26,Meerut,28.98,24.44,0.0,2.72,23.19,0.14129575
2021-03-27,Meerut,28.98,26.84,0.0,1.86,22.93,0.14039676
2021-03-28,Meerut,28.98,28.96,0.0,1.39,22.14,0.1396014
2021-03-29,Meerut,28.98,29.94,0.0,2.01,22.7,0.13896878
2021-03-30,Meerut,28.98,30.34,0.0,3.2,22.37,0.13844872
2021-03-31,Meerut,28.98,28.29,0.0,4.99,26.75,0.1380698
2021-04-01,Meerut,28.98,26.13,0.0,4.42,27.4,0.13781548
2021-04-02,Meerut,28.98,25.54,0.0,2.49,26.81,0.13762219
2021-04-03,Meerut,28.98,25.48,0.0,2.11,27.11,0.13747852
2021-04-04,Meerut,28.98,27.01,0.0,2.55,26.13,0.13736852
2021-04-05,Meerut,28.98,29.18,0.0,1.58,21.52,0.1372617
2021-04-06,Meerut,28.98,30.41,0.0,1.83,21.37,0.1373291
2021-04-07,Meerut,28.98,29.53,0.09,2.99,21.81,0.13732846
2021-04-08,Meerut,28.98,27.67,0.0,2.49,24.0,0.13723119
2021-04-09,Meerut,28.98,28.09,0.0,2.57,26.48,0.13717206
2021-04-10,Meerut,28.98,28.76,0.0,2.65,26.04,0.1371212
2021-04-11,Meerut,28.98,29.63,0.0,2.61,26.62,0.13707988
2021-04-12,Meerut,28.98,31.0,0.0,2.4,24.25,0.13753319
2021-04-13,Meerut,28.98,31.86,0.0,3.04,25.28,0.13914172
2021-04-14,Meerut,28.98,32.38,0.0,3.04,23.7,0.14028804
2021-04-15,Meerut,28.98,32.54,0.0,2.22,23.83,0.1403764
2021-04-16,Meerut,28.98,32.75,0.53,2.23,19.9,0.13978958
2021-04-17,Meerut,28.98,29.37,0.51,3.1,23.96,0.14400037
2021-04-18,Meerut,28.98,29.41,0.0,2.05,25.52,0.14488856
2021-04-19,Meerut,28.98,30.84,0.19,2.46,24.32,0.14262517
2021-04-20,Meerut,28.98,28.11,0.2,2.25,15.44,0.14101982
2021-04-21,Meerut,28.98,27.14,2.83,2.55,24.12,0.15329678
2021-04-22,Meerut,28.98,26.79,0.51,1.11,25.97,0.1604557
2021-04-23,Meerut,28.98,28.32,0.7,3.04,21.32,0.17169762
2021-04-24,Meerut,28.98,27.02,0.0,3.33,27.43,0.18006389
2021-04-25,Meerut,28.98,28.4,0.0,3.07,28.28,0.1661129
2021-04-26,Meerut,28.98,30.44,0.0,2.49,28.55,0.15637906
2021-04-27,Meerut,28.98,32.68,0.0,2.36,25.91,0.15026283
2021-04-28,Meerut,28.98,33.64,0.0,2.1,24.19,0.14601326
2021-04-29,Meerut,28.98,34.63,0.0,2.2,21.86,0.14291064
2021-04-30,Meerut,28.98,34.23,0.36,1.05,22.46,0.14721744
2021-05-01,Meerut,28.98,33.53,0.25,1.39,22.54,0.15160878
2021-05-02,Meerut,28.98,33.01,0.42,1.21,19.26,0.15139072
2021-05-03,Meerut,28.98,33.16,0.0,1.19,22.38,0.14866002
2021-05-04,Meerut,28.98,33.81,0.01,1.2,22.29,0.15311368
2021-05-05,Meerut,28.98,33.15,0.01,1.18,23.49,0.16521645
2021-05-06,Meerut,28.98,32.5,4.61,2.05,18.73,0.22013538
2021-05-07,Meerut,28.98,30.67,3.06,0.88,23.34,0.27210107
2021-05-08,Meerut,28.98,31.81,0.0,0.97,23.25,0.23962402
2021-05-09,Meerut,28.98,32.31,0.36,1.56,20.78,0.22047551
2021-05-10,Meerut,28.98,33.96,1.53,1.36,18.83,0.21116638
2021-05-11,Meerut,28.98,33.03,0.02,2.03,23.96,0.20631218
2021-05-12,Meerut,28.98,33.14,0.23,1.85,23.47,0.2050279
2021-05-13,Meerut,28.98,29.87,2.45,1.58,20.4,0.21634483
2021-05-14,Meerut,28.98,31.13,0.0,1.35,24.58,0.2158858
2021-05-15,Meerut,28.98,32.94,0.06,1.14,18.11,0.19217491
2021-05-16,Meerut,28.98,33.37,0.14,1.6,26.19,0.17315356
2021-05-17,Meerut,28.98,33.53,0.0,2.59,12.24,0.16196442
2021-05-18,Meerut,28.98,31.01,1.09,3.56,6.83,0.15848732
2021-05-19,Meerut,28.98,26.64,42.25,3.29,4.99,0.2724813
2021-05-20,Meerut,28.98,24.76,46.49,3.69,18.39,0.33888498
2021-05-21,Meerut,28.98,27.69,2.95,1.38,18.0,0.2938811
2021-05-22,Meerut,28.98,29.44,3.34,1.87,26.31,0.27552795
2021-05-23,Meerut,28.98,28.41,0.0,1.99,22.77,0.25203004
2021-05-24,Meerut,28.98,29.32,0.0,4.26,26.04,0.22692363
2021-05-25,Meerut,28.98,30.85,0.0,4.11,29.05,0.20021693
2021-05-26,Meerut,28.98,31.93,0.0,2.35,27.6,0.18123627
2021-05-27,Meerut,28.98,32.43,0.0,1.7,26.94,0.16828792
2021-05-28,Meerut,28.98,31.33,0.0,2.11,27.03,0.15959613
2021-05-29,Meerut,28.98,31.46,1.73,3.37,26.14,0.15414555
2021-05-30,Meerut,28.98,31.67,1.95,2.33,24.45,0.15076701
2021-05-31,Meerut,28.98,34.57,0.0,1.12,23.58,0.15106964
2021-06-01,Meerut,28.98,31.03,17.09,1.54,18.87,0.15668042
2021-06-02,Meerut,28.98,31.52,0.0,1.15,21.78,0.15815735
2021-06-03,Meerut,28.98,31.98,0.1,1.14,24.81,0.16561191
2021-06-04,Meerut,28.98,33.42,0.68,1.39,22.15,0.15961711
2021-06-05,Meerut,28.98,33.74,1.37,1.23,24.73,0.15582784
2021-06-06,Meerut,28.98,33.59,0.03,1.68,25.94,0.1550382
2021-06-07,Meerut,28.98,34.4,0.0,1.93,24.8,0.16175969
2021-06-08,Meerut,28.98,35.89,0.03,4.16,24.23,0.16096306
2021-06-09,Meerut,28.98,36.57,0.0,2.84,22.92,0.15222041
2021-06-10,Meerut,28.98,33.27,4.19,3.29,21.83,0.15008354
2021-06-11,Meerut,28.98,32.31,2.49,2.46,22.86,0.15461858
2021-06-12,Meerut,28.98,32.66,7.51,2.68,22.57,0.23500125
2021-06-13,Meerut,28.98,31.47,1.96,2.2,20.29,0.2801787
2021-06-14,Meerut,28.98,33.36,0.08,1.09,24.28,0.23886426
2021-06-15,Meerut,28.98,32.89,0.01,2.14,21.57,0.20818837
2021-06-16,Meerut,28.98,31.16,5.75,0.96,18.96,0.29533386
2021-06-17,Meerut,28.98,31.5,30.19,0.87,19.11,0.31079736
2021-06-18,Meerut,28.98,30.69,7.45,1.52,20.76,0.27432504
2021-06-19,Meerut,28.98,30.0,9.71,1.17,19.01,0.25916925
2021-06-20,Meerut,28.98,30.67,3.15,1.3,17.56,0.28095627
2021-06-21,Meerut,28.98,32.69,0.12,1.91,22.75,0.25570998
2021-06-22,Meerut,28.98,33.35,0.0,2.19,23.7,0.2231477
2021-06-23,Meerut,28.98,34.01,0.0,0.71,23.63,0.19665654
2021-06-24,Meerut,28.98,33.32,0.0,1.47,20.02,0.17948596
2021-06-25,Meerut,28.98,33.24,5.03,1.8,23.77,0.17122205
2021-06-26,Meerut,28.98,32.16,1.55,1.18,22.14,0.18958981
2021-06-27,Meerut,28.98,33.77,0.02,1.3,21.95,0.1743253
2021-06-28,Meerut,28.98,34.12,0.0,1.09,22.71,0.16234653
2021-06-29,Meerut,28.98,35.12,0.0,2.83,25.53,0.15385182
2021-06-30,Meerut,28.98,36.43,0.0,4.04,24.78,0.14839427
2021-07-01,Meerut,28.98,36.74,0.0,2.65,24.18,0.1447633
2021-07-02,Meerut,28.98,36.47,1.41,1.61,21.31,0.14228313
2021-07-03,Meerut,28.98,34.48,3.74,2.26,17.98,0.14174843
2021-07-04,Meerut,28.98,33.8,0.66,1.43,24.2,0.14123218
2021-07-05,Meerut,28.98,35.01,0.04,1.48,22.79,0.13993645
2021-07-06,Meerut,28.98,35.64,0.0,2.49,24.26,0.13928096
2021-07-07,Meerut,28.98,36.66,0.01,2.79,24.6,0.1387221
2021-07-08,Meerut,28.98,37.46,0.19,1.86,23.17,0.13816452
2021-07-09,Meerut,28.98,34.34,8.94,1.67,19.81,0.13910802
2021-07-10,Meerut,28.98,34.42,0.06,2.16,22.96,0.14015897
2021-07-11,Meerut,28.98,33.19,0.71,3.68,18.31,0.18299548
2021-07-12,Meerut,28.98,31.95,2.21,3.91,15.02,0.2117799
2021-07-13,Meerut,28.98,29.31,17.87,2.73,9.18,0.21512604
2021-07-14,Meerut,28.98,29.64,23.09,2.13,8.09,0.26163736
2021-07-15,Meerut,28.98,30.62,15.62,2.42,20.33,0.24628957
2021-07-16,Meerut,28.98,32.54,1.0,1.48,22.72,0.22096252
2021-07-17,Meerut,28.98,33.68,3.46,1.65,19.97,0.20840009
2021-07-18,Meerut,28.98,30.93,31.58,1.72,10.56,0.320762
2021-07-19,Meerut,28.98,28.38,57.38,1.74,2.76,0.4291967
2021-07-20,Meerut,28.98,27.97,29.88,0.94,13.04,0.42239442
2021-07-21,Meerut,28.98,28.4,7.43,1.22,18.11,0.40746307
2021-07-22,Meerut,28.98,29.7,8.95,1.5,14.54,0.39196524
2021-07-23,Meerut,28.98,28.96,7.58,1.94,17.4,0.38645872
2021-07-24,Meerut,28.98,30.31,0.59,0.95,19.42,0.37564468
2021-07-25,Meerut,28.98,31.43,0.19,0.69,21.8,0.3610414
2021-07-26,Meerut,28.98,29.32,4.52,1.2,9.58,0.39471498
2021-07-27,Meerut,28.98,29.63,25.94,1.67,8.84,0.42426047
2021-07-28,Meerut,28.98,28.15,41.53,0.94,3.28,0.42552438
2021-07-29,Meerut,28.98,28.23,17.17,0.92,14.01,0.42811966
2021-07-30,Meerut,28.98,28.44,19.76,1.48,11.99,0.42507425
2021-07-31,Meerut,28.98,28.75,10.7,2.16,18.72,0.40891838
2021-08-01,Meerut,28.98,30.09,7.8,0.86,11.38,0.39400673
2021-08-02,Meerut,28.98,29.41,1.71,0.95,13.28,0.4212049
2021-08-03,Meerut,28.98,29.32,1.68,1.64,16.17,0.39458656
2021-08-04,Meerut,28.98,28.73,0.36,1.87,19.09,0.37605795
2021-08-05,Meerut,28.98,29.19,0.53,0.95,18.41,0.37567267
2021-08-06,Meerut,28.98,29.35,0.14,0.74,17.35,0.36644807
2021-08-07,Meerut,28.98,28.04,16.73,0.96,11.63,0.38057455
2021-08-08,Meerut,28.98,29.5,5.65,0.53,9.56,0.3935801
2021-08-09,Meerut,28.98,28.72,10.04,0.87,11.62,0.4067205
2021-08-10,Meerut,28.98,29.09,0.3,1.79,21.55,0.38339362
2021-08-11,Meerut,28.98,28.71,0.0,2.28,22.99,0.3591315
2021-08-12,Meerut,28.98,28.76,0.28,1.68,22.47,0.339578
2021-08-13,Meerut,28.98,29.31,3.18,1.53,20.39,0.3240992
2021-08-14,Meerut,28.98,29.7,0.41,1.97,23.26,0.31089148
2021-08-15,Meerut,28.98,29.39,0.14,1.94,23.09,0.2961534
2021-08-16,Meerut,28.98,29.28,0.17,1.56,22.74,0.28262964
2021-08-17,Meerut,28.98,29.43,0.0,1.61,22.54,0.26981544
2021-08-18,Meerut,28.98,29.21,0.06,1.25,20.98,0.25945854
2021-08-19,Meerut,28.98,29.51,5.87,1.3,15.6,0.25763002
2021-08-20,Meerut,28.98,26.94,63.77,2.36,6.75,0.3103892
2021-08-21,Meerut,28.98,27.28,20.16,3.06,11.77,0.3971157
2021-08-22,Meerut,28.98,28.21,1.1,1.65,15.03,0.38153395
2021-08-23,Meerut,28.98,29.21,0.51,0.64,17.2,0.36908278
2021-08-24,Meerut,28.98,28.61,1.56,1.04,13.51,0.405969
2021-08-25,Meerut,28.98,27.92,1.75,1.94,22.1,0.37117895
2021-08-26,Meerut,28.98,28.2,0.32,1.98,19.66,0.34759203
2021-08-27,Meerut,28.98,29.43,12.64,1.12,20.9,0.33108583
2021-08-28,Meerut,28.98,28.92,11.38,0.93,15.37,0.32224846
2021-08-29,Meerut,28.98,28.57,1.8,1.0,13.92,0.32604536
2021-08-30,Meerut,28.98,27.74,1.24,1.48,16.81,0.320261
2021-08-31,Meerut,28.98,26.51,3.56,1.92,5.56,0.36155382
